Name,Gender,Eye Color,Hair Color,Superpowers,Weakness,Alignment,Status,Identity,Race,Skin Color,Can_Fly,Has_Claws,Healing_Factor,Uses_Magic,Wears_Armor,Super_Strength,Telepathy,Super_Speed,Shoots_Webs,Vulnerable_to_Magic,Vulnerable_to_Physical,Vulnerable_to_Energy,Is_Marvel,Is_DC,Is_X_Men,Is_Avenger,Is_Batman_Family,Is_Spider_Man_Family,Is_Fantastic_Four
Adam Neramani (Earth-616),Male,Blue,Blond,"thumb|250px|An example of Adam's Electrokinetic Haemopyrokinesis, Adam is a Mutant, his abilities include:, ''':''' Adam can send an electric surge through oxygenated blood, which leads to ignition of the electrolytes present in blood, causing a person to burn from the inside out. To use his power, Adam must first saturate opponent's blood with oxygen. He usually uses various blades to injure the opponent and cause bleeding, thus oxygenated their blood. Also sometime he uses the trigger word ""Bu",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
Victor Slaughter (Earth-616),Male,Red,White,"'''Pseudo-Vampirism:''' Slaughter has been transformed into a being similar to a vampire and, as a result after being attacked by Morbius the Living Vampire. He is not a true vampire as the source of his transformation is scientific., ''':''' Slaughter possesses super-human strength ., ''':''' Slaughter can move at speeds that are beyond the natural physical limits of a human., ''':''' Slaughter's enhanced musculature produces less fatigue toxins during physical activity than the musculature of ",Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
Connor Trevane (Earth-616),Male,Unknown,Brown,"None, human.",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Jaine Cutter (Earth-616),Female,Blue,Black,"Jaine Cutter can raise a second skin made of minerals from the River Styx, making her invulnerable to most forms of attack. Her nails become super sharp which, combined with their invulnerability, make her able to cut through almost any substance. She is capable of magically summoning ghosts and spirits.",Human mortality / Physical trauma,Neutral,Living,No Dual Identity,Human,White,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Walter Destine (Earth-616),Male,Brown,Brown,"thumb|200px|right, Due to his magical heritage, Walter possessed several powers including:,  ''':''' Walter could take on a monstrous appearance with increased muscle mass and size, blue skin, pointed ears, more pronounced brow ridge, and flaming hair. Although Walter could quickly transform into this monstrous form, it can take days or weeks for him to return to his fully human appearance. Walter's transformations are typically triggered by strong emotional reactions, especially anger.,  ''':''",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
Rina Patel (Earth-616),Female,Blue,Black,"''':''' She can send her mind into the past or future versions of herself.,  ''':''' She can alter time's flow, slightly accelerating its effect on herself compared to others, allowing her to out-maneuver her enemies.",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Rebecca Barnes (Heroes Reborn) (Earth-616),Female,Hazel,Red,"''':''' Due to the fact that seemingly every version of her across the Multiverse was created by Franklin Richards, Rikki awakens in a new reality upon death, possessing the body of her counterparts, and retaining her memories from previous lifetimes.",Human mortality / Physical trauma,Unknown,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Montgomery Burns (Earth-616),Male,Unknown,Bald / No Hair,'''''',Human mortality / Physical trauma,Unknown,Living,No Dual Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Demitrius Collins (Earth-616),Male,Unknown,Black,| Abilities               =,Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Cassandra Nova Xavier (Earth-616),Female,Blue,Bald / No Hair,"Cassandra possesses telepathy comparable to Charles Xavier. After copying the DNA of Charles Xavier, the mummudrai Cassandra Nova accessed the full spectrum of latent mutant functions in his genome (this means she has the powers of Charles Xavier, the ones he could have had and the ones he might receive, as a result of latent mutation), granting herself vast psionic powers. These powers include: telepathy, telekinesis, and the ability to release an astral form, which she focuses both her telepat",Human mortality / Physical trauma,Bad,Living,Secret Identity,Human,White,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
Thialfi (Earth-616),Male,Brown,Brown,"Thialfi was granted the powers of an Asgardian by Odin. , '''''': Blessed by Odin, Thialfi is capable of running with inhuman speed., :'''''': Thialfi is fast enough to easily dodge bullets. , :'''''' , '''''': Despite being several centuries old Thialfi still looks like a young man.",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
Frank Dean (Earth-616),Male,Unknown,Brown,"'''Majesdanian Physiology''',  '''''',  '''''',  '''''',  '''''',  '''''',  ''''''",Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Shortpack (Earth-616),Male,Brown,Brown,"'''Short-range ''',  ''':''' Shortpack has the power to shrink down to eight inches tall.",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Kyle Jinadu (Earth-616),Male,Brown,Black,"| Abilities               = '''Business Management:''' Kyle is an accomplished businessman, event manager, and public relations representative., '''Multilingualism:''' Kyle speaks fluent English, French, and Chinese.",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Manuel Enduque (Earth-616),Male,Brown,Black,"| Abilities               = Manuel, while being the least overtly psychotic of the Hellfire Kids, appears to be well versed with weaponry, making use of a mortar along with the other members of the Hellfire Club and later a crossbow when escaping Rykers Island Prison.",Human mortality / Physical trauma,Bad,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Nightmask (Earth-616),Unknown,Pink,Bald / No Hair,"Enhanced Physical Capabilities, Combat Skills",Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Jack Castle (Earth-616),Male,Hazel,Blond,"He's said to ""...became endowed with all the powers of the elements; super-human strength and the ability to cast electrical rays from his body."" --- Fiery Mask Story - page 1 panel 1 ,  ''':''' Fiery Mask has the powers of super strength and  in a single bound.,  ''':''' His body gives off intense heat which he can use to erect a heat  and he can transmit his protective powers via his touch, granting his force field to someone else. He can also produce a kind of electroplasmic flame at will. , ",Human mortality / Physical trauma,Good,Deceased,Secret Identity,Human,White,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
Philo Zogolowski (Earth-616),Male,Brown,Brown,"| Abilities               =  '''Electrical Engineering:''' A mechanical wizard and electronic genius, Zog had a vast fortune at his disposal due to the success of his inventions and Zog Industries.",Human mortality / Physical trauma,Good,Deceased,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Elton Morrow (Earth-616),Male,Blue,Bald / No Hair,"'''''', '''''', ''':''' He is invulnerable to most physical and energy attacks., '''''', ''':''' When he was transmuted by Star-Dancer, he displayed the ability to fly in the same way Star-Dancer does.",Human mortality / Physical trauma,Good,Living,Secret Identity,Human,White,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Cloud (Horse) (Earth-616),Female,Unknown,White,| Abilities               =,Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Hoot Temple (Earth-616),Male,Unknown,Grey,| Abilities               =,Human mortality / Physical trauma,Good,Deceased,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Thunder (Outlaw Kid) (Earth-616),Male,Unknown,Unknown,| Abilities               =,Human mortality / Physical trauma,Good,Living,Public Identity,Human,White,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
Gregor Shapanka (Earth-616),Male,Brown,Brown,"For a short time Gregor Shapanka, as Jack Frost, gained actual superpowers, but it is unknown how he acquired or lost them: ,  ''' (formerly):''' He was able to generate intense cold.,  '''''' and ''' (formerly):''' He could create ice statues and even cause them to move and speak, presumably though psionic means.,  ''' (formerly):''' He was  and thus could cover his entire body in ice., Except for this brief period, Gregor Shapanka possessed no superhuman powers and relied on equipment.",Human mortality / Physical trauma,Bad,Deceased,Secret Identity,Human,White,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
